loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2023-11-29T21:30:05.673+01:00,3517.979146791667,-0.16162109375,-0.37554931640625,-0.9190216064453125
2023-11-29T21:30:05.693+01:00,3517.999083791667,-0.1679840087890625,-0.384521484375,-0.9215087890625
2023-11-29T21:30:05.712+01:00,3518.019020791667,-0.1841888427734375,-0.3884735107421875,-0.941864013671875
2023-11-29T21:30:05.732+01:00,3518.038957791667,-0.1774749755859375,-0.3778076171875,-0.94305419921875
2023-11-29T21:30:05.752+01:00,3518.058894791667,-0.1764984130859375,-0.350067138671875,-0.9447479248046875
2023-11-29T21:30:05.772+01:00,3518.078831791667,-0.16998291015625,-0.3491058349609375,-0.952301025390625
2023-11-29T21:30:05.792+01:00,3518.098769791667,-0.16302490234375,-0.3649749755859375,-0.9447479248046875
2023-11-29T21:30:05.812+01:00,3518.118706791667,-0.155181884765625,-0.35430908203125,-0.93499755859375
2023-11-29T21:30:05.832+01:00,3518.138643791667,-0.157012939453125,-0.353271484375,-0.9280548095703125
2023-11-29T21:30:05.852+01:00,3518.158580791667,-0.170166015625,-0.36065673828125,-0.912384033203125
2023-11-29T21:30:05.872+01:00,3518.178517791667,-0.259429931640625,-0.364654541015625,-0.856109619140625
2023-11-29T21:30:05.892+01:00,3518.198454791667,-0.32684326171875,-0.425933837890625,-0.8051910400390625
2023-11-29T21:30:05.912+01:00,3518.218391791667,-0.38323974609375,-0.335723876953125,-0.695831298828125
2023-11-29T21:30:05.932+01:00,3518.238329791667,-0.534271240234375,-0.3740386962890625,-0.592132568359375
2023-11-29T21:30:05.952+01:00,3518.258266791667,-0.6152801513671875,-0.3985595703125,-0.5110931396484375
2023-11-29T21:30:05.972+01:00,3518.278203791667,-0.6406402587890625,-0.3802032470703125,-0.413177490234375
2023-11-29T21:30:05.992+01:00,3518.298140791667,-0.6506805419921875,-0.345947265625,-0.3161163330078125
2023-11-29T21:30:06.011+01:00,3518.318077791667,-0.643951416015625,-0.2913665771484375,-0.2442779541015625
2023-11-29T21:30:06.039+01:00,3518.338014791667,-0.566986083984375,-0.207733154296875,-0.1056365966796875
2023-11-29T21:30:06.052+01:00,3518.357951791667,-0.573974609375,-0.0003662109375,-0.1762237548828125
2023-11-29T21:30:06.072+01:00,3518.377889791667,-0.53656005859375,0.1043243408203125,-0.197113037109375
2023-11-29T21:30:06.091+01:00,3518.397826791667,-0.5260009765625,0.658599853515625,-0.2791748046875
2023-11-29T21:30:06.111+01:00,3518.417763791667,-0.5452117919921875,1.267974853515625,-0.4234771728515625
2023-11-29T21:30:06.131+01:00,3518.437700791667,-0.4091949462890625,0.877471923828125,-0.7920989990234375
2023-11-29T21:30:06.151+01:00,3518.457637791667,-0.3031158447265625,0.8316650390625,-0.83526611328125
2023-11-29T21:30:06.171+01:00,3518.477574791667,-0.43194580078125,0.810791015625,-0.9373321533203125
2023-11-29T21:30:06.191+01:00,3518.497511791667,-0.3963775634765625,0.8000640869140625,-0.9696044921875
2023-11-29T21:30:06.211+01:00,3518.517449625,-0.364044189453125,1.155853271484375,-1.01141357421875
2023-11-29T21:30:06.231+01:00,3518.537386625,-0.1871185302734375,1.22454833984375,-1.015411376953125
2023-11-29T21:30:06.252+01:00,3518.557323625,-0.1655120849609375,1.349945068359375,-0.9840087890625
2023-11-29T21:30:06.271+01:00,3518.577260625,-0.1545867919921875,1.176925659179688,-1.006637573242188
2023-11-29T21:30:06.290+01:00,3518.597197625,-0.1236572265625,1.166549682617188,-0.9094390869140625
2023-11-29T21:30:06.311+01:00,3518.617134625,-0.192840576171875,1.2298583984375,-0.8886871337890625
2023-11-29T21:30:06.330+01:00,3518.637072625,-0.1978302001953125,1.188858032226562,-0.8800506591796875
2023-11-29T21:30:06.351+01:00,3518.657009625,-0.2168121337890625,1.156082153320312,-0.880706787109375
2023-11-29T21:30:06.371+01:00,3518.676946625,-0.2228851318359375,1.098251342773438,-0.960906982421875
2023-11-29T21:30:06.395+01:00,3518.696883625,-0.2415313720703125,1.050628662109375,-1.0098876953125
2023-11-29T21:30:06.416+01:00,3518.716820625,-0.29022216796875,1.03082275390625,-0.9438934326171875
2023-11-29T21:30:06.430+01:00,3518.736757625,-0.321807861328125,1.011032104492188,-0.8788604736328125
2023-11-29T21:30:06.450+01:00,3518.756694625,-0.3551788330078125,1.080078125,-0.8588104248046875
2023-11-29T21:30:06.470+01:00,3518.776632625,-0.43994140625,1.093521118164062,-0.883819580078125
2023-11-29T21:30:06.490+01:00,3518.796569625,-0.5246124267578125,1.031280517578125,-0.8690643310546875
2023-11-29T21:30:06.510+01:00,3518.816506625,-0.6265716552734375,0.97772216796875,-0.8294525146484375
2023-11-29T21:30:06.530+01:00,3518.836443625,-0.7617034912109375,0.9673309326171875,-0.7822723388671875
2023-11-29T21:30:06.550+01:00,3518.856380625,-0.8846893310546875,0.9318389892578125,-0.7442474365234375
2023-11-29T21:30:06.570+01:00,3518.876318625,-0.9370269775390625,0.921844482421875,-0.687469482421875
2023-11-29T21:30:06.590+01:00,3518.896255625,-0.91815185546875,0.927337646484375,-0.631134033203125
2023-11-29T21:30:06.610+01:00,3518.916192625,-0.8790435791015625,0.89202880859375,-0.6064453125
2023-11-29T21:30:06.630+01:00,3518.936129625,-0.8103790283203125,0.8553619384765625,-0.5615234375
2023-11-29T21:30:06.650+01:00,3518.956066625,-0.72467041015625,0.7899932861328125,-0.548675537109375
2023-11-29T21:30:06.669+01:00,3518.976003625,-0.6376953125,0.7517547607421875,-0.519256591796875
2023-11-29T21:30:06.690+01:00,3518.995941625,-0.5485687255859375,0.7136383056640625,-0.4931640625
2023-11-29T21:30:06.709+01:00,3519.015878625,-0.4759674072265625,0.6557159423828125,-0.4615478515625
2023-11-29T21:30:06.729+01:00,3519.035815625,-0.4178009033203125,0.5914459228515625,-0.417083740234375
2023-11-29T21:30:06.749+01:00,3519.055752625,-0.3746185302734375,0.564849853515625,-0.37445068359375
2023-11-29T21:30:06.769+01:00,3519.075689625,-0.3498077392578125,0.547882080078125,-0.3326873779296875
2023-11-29T21:30:06.789+01:00,3519.095626625,-0.3325042724609375,0.53125,-0.298187255859375
2023-11-29T21:30:06.809+01:00,3519.115564625,-0.327117919921875,0.524658203125,-0.2627716064453125
2023-11-29T21:30:06.829+01:00,3519.135501625,-0.340789794921875,0.5409393310546875,-0.2338409423828125
2023-11-29T21:30:06.849+01:00,3519.155438625,-0.3612060546875,0.570404052734375,-0.2197113037109375
2023-11-29T21:30:06.869+01:00,3519.175375625,-0.3934326171875,0.6181640625,-0.2227783203125
2023-11-29T21:30:06.889+01:00,3519.195312625,-0.4345703125,0.66217041015625,-0.2485809326171875
2023-11-29T21:30:06.909+01:00,3519.215250625,-0.4872283935546875,0.703643798828125,-0.252655029296875
2023-11-29T21:30:06.929+01:00,3519.235187625,-0.507354736328125,0.694915771484375,-0.247467041015625
2023-11-29T21:30:06.949+01:00,3519.255124625,-0.5128173828125,0.702789306640625,-0.2539825439453125
2023-11-29T21:30:06.968+01:00,3519.275061625,-0.524505615234375,0.7205657958984375,-0.2725372314453125
2023-11-29T21:30:06.989+01:00,3519.294998625,-0.53118896484375,0.69189453125,-0.262939453125
